Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34113,673.914,221.24236619821045,196.51038183482154,1.1258558664049494,0.45943158071702483,34492,208.4083025926525,0.7746616404759742,0.989011944798794,0.9438887744993865,0.9419909313659213,0.006485573423569034,0.003150032469535275,0.887346914775636,0.9990247295364825,SEKER
34130,666.585,235.54134778222698,184.7780344521473,1.274725908198932,0.6201511211669004,34392,208.46022561105295,0.7955154651189893,0.9923819492905327,0.9652394845922767,0.8850260371431166,0.006901299378324846,0.0026117693496699613,0.7832710864212493,0.998455947004291,SEKER
34131,668.091,224.3380185576345,193.8042126797846,1.1575497532053123,0.5036740854902436,34473,208.46327950350351,0.7706254233461278,0.9900791924114525,0.9609208885298933,0.9292374107777339,0.006572852203499297,0.003023015498399568,0.8634821655889072,0.9995235676746281,SEKER
34151,674.271,231.51360089503967,188.0356230220447,1.2312220268384877,0.5833774257124232,34580,208.52434796025747,0.7504559738062276,0.987593984962406,0.9439398619869639,0.9007002057507423,0.0067791163039161275,0.0027521613741877267,0.8112608606394297,0.9988422411312144,SEKER
34151,662.1289999999999,226.5248185142711,192.2363363801511,1.1783662900561829,0.5289827785945032,34389,208.52434796025747,0.7782107373985963,0.9930791822966646,0.9788768775073232,0.9205364309656004,0.006633036177982229,0.0029380288206677665,0.8473873207348857,0.9985326533750161,SEKER
34179,677.064,225.06050174252638,193.59289279424559,1.162545269581385,0.5099879303501837,34576,208.60981376604295,0.7780155243449955,0.9885180472003702,0.9369356647594377,0.9269054860843448,0.006584759698719283,0.0029982062412914775,0.8591537801332555,0.9988051629368815,SEKER
34191,661.403,223.98091490633587,194.47467302144932,1.1517227998199653,0.49610159200377546,34445,208.64643125162706,0.7719801309550689,0.9926259253883002,0.982176064204513,0.9315366505172042,0.006550873472736564,0.0030428375015920397,0.8677605312568121,0.9994195886323562,SEKER
34207,668.737,228.03246867789173,191.41545354641556,1.191296023665075,0.5434802975676558,34515,208.69524457149404,0.7577308169413433,0.9910763436187165,0.9612008506823263,0.9151996896822945,0.006666251605750043,0.0028848611875222615,0.837590471994568,0.9978181987468822,SEKER
34207,661.1379999999999,226.87351766047715,192.19470806825427,1.1804358191793052,0.5313621952055784,34421,208.69524457149404,0.7742994250531939,0.9937828651114146,0.9834235685968524,0.9198748568081558,0.0066323710837102685,0.00292929812233685,0.8461697521878253,0.9988490845885852,SEKER
34220,677.5269999999999,233.18301931485547,186.95910424089845,1.2472407816759599,0.5976329790268797,34577,208.73489698858995,0.7737529959752182,0.9896752176302166,0.9367779408657143,0.895154791296126,0.0068142320080320125,0.0026989152118127623,0.8013021003804109,0.9994166580370523,SEKER
34222,671.9939999999999,223.2982637909043,195.23836810985165,1.1437212160330321,0.4853157852341805,34576,208.74099669189744,0.7843325999266594,0.9897616844053679,0.9523234097450136,0.9348079700582078,0.006524991636692896,0.0030736141579176318,0.8738659408843472,0.9994590165580951,SEKER
34239,666.439,232.68629338929807,187.72434612570663,1.2395104747547416,0.5908654604031768,34510,208.7928369752833,0.7695540771374629,0.9921472037090698,0.9687464586502148,0.8973147233299231,0.006795943029565644,0.002717744762542283,0.8051737127046564,0.9980212508945868,SEKER
34246,684.324,229.90850418966878,189.9911444177677,1.2101011596841986,0.5631169810295429,34732,208.81417923359606,0.7795583883450945,0.9860071403892664,0.9189590803998924,0.9082490444169459,0.006713441108148945,0.0028180243711207996,0.8249163266842954,0.9982322035630952,SEKER
34253,672.539,228.00427994341675,191.36853232101504,1.1914408141091155,0.5436378245352474,34556,208.83551931080478,0.7928935185185185,0.9912316240305591,0.9516418464822549,0.9159280666250256,0.006656476219409008,0.0028898121751009787,0.8389242232314574,0.9995285595027449,SEKER
34254,668.704,223.968828567707,194.92918606396265,1.1489753437651737,0.4924500720489869,34575,208.83856771525288,0.7753633030014939,0.9907158351409978,0.9626165305630868,0.9324447917631531,0.006538472253392508,0.0030489377528400124,0.8694532896862298,0.9989803924049974,SEKER
34259,676.4019999999999,227.5449240584587,191.86803821078993,1.1859449139125164,0.537585123069977,34623,208.85380907008124,0.7701247611554457,0.9894867573578258,0.9409678386370264,0.9178574733507326,0.00664190210042496,0.0029078582103898073,0.8424623413857909,0.9991139289293088,SEKER
34276,689.6259999999999,229.55897721496254,190.41150657850127,1.2055940386161583,0.5585563026546196,34738,208.90562135888644,0.7631133671742809,0.986700443318556,0.9056757611201464,0.9100302845628382,0.006697367756300692,0.0028333960937695917,0.8281551188215203,0.9984188743006812,SEKER
34291,671.5070000000001,230.65806702918732,189.62393120757562,1.216397453424235,0.569343532771492,34619,208.9513274150549,0.7820425104907863,0.9905254340102256,0.9556281312607998,0.9058921290128314,0.006726489954483314,0.0027943075593037324,0.8206405494074004,0.998225074475827,SEKER
34313,671.844,220.93397542609213,198.10385195254597,1.1152432082896344,0.4427088844328233,34600,209.01834488507853,0.796975890741859,0.9917052023121388,0.9552821621713989,0.9460670070412068,0.006438783418124097,0.0031817874803614075,0.895042781811907,0.9981903835443905,SEKER
34321,669.5310000000001,227.99584508110556,191.8273267135762,1.188547267937137,0.5404700458004247,34652,209.04270954724905,0.7874678781204112,0.9904478817961445,0.9621181711133079,0.9168706976782219,0.006643042017455947,0.002895870490258703,0.8406518762609492,0.9991544908161794,SEKER
34327,677.3109999999999,231.15812834274797,189.30437178706862,1.2210923929572892,0.5738807890179418,34714,209.06098118042956,0.7935961160559473,0.9888517600967909,0.9403065389491094,0.9044067914862417,0.006734003214459404,0.0027791266694071485,0.8179516444864384,0.9987945308892949,SEKER
34333,665.6859999999999,229.2148642495168,190.871870066735,1.2008834207438521,0.5536938732531718,34592,209.07925121683485,0.7790560471976401,0.9925127197039778,0.9736049442008282,0.91215398225325,0.006676225912373425,0.002850909431889278,0.8320248873404623,0.9991648928534326,SEKER
34337,667.785,229.80676046303572,190.62958463779998,1.2055146681438411,0.5584751947549935,34583,209.09143035421437,0.8097967077024668,0.9928866784258161,0.9676067589889394,0.9098576122517797,0.006692686037307736,0.0028292670814580693,0.82784087457251,0.9979743171861867,SEKER
34349,674.8629999999999,238.23124327213023,183.72493694297447,1.29667342515444,0.6365878351024455,34645,209.12796351064125,0.7833652618135377,0.9914561985856545,0.947747670509757,0.8778360077303359,0.006935609283301704,0.002540492670727858,0.7705960564679345,0.999211427950781,SEKER
34390,680.24,245.01467084166455,178.9745100054243,1.368991991285456,0.682950706891803,34759,209.25273700346727,0.793932957798504,0.9893840444201502,0.9339372718587594,0.8540416632385753,0.007124590603130694,0.0023380613736413078,0.7293871625473123,0.9985251840736935,SEKER
34394,669.7620000000001,230.92113328533313,189.9052631604084,1.2159806918583378,0.568936466343328,34730,209.2649060440407,0.7816818181818181,0.9903253671177656,0.963499611561409,0.9062180800293694,0.006713994687600544,0.002793133195566964,0.8212312085721167,0.9986012931751814,SEKER
34395,665.156,231.71714714301186,189.18982594223945,1.2247865126413098,0.5773895255996104,34638,209.26794819361592,0.7912353347135955,0.9929845834055084,0.976918090431799,0.9031180936491477,0.006736942786539086,0.002764526740190354,0.8156222910764709,0.998963181520066,SEKER
34397,678.85,229.77470216151102,190.93159397655174,1.203439919899949,0.5563451176699462,34776,209.2740323600981,0.7722027658045977,0.9891016793190707,0.9379566908279493,0.91077925633866,0.006680079720949822,0.002835397361550748,0.8295188537768027,0.998276102944653,SEKER
34410,684.481,232.45793613771897,188.93962927171376,1.2303291640496532,0.5825559315582914,34802,209.31357513151636,0.8006980802792321,0.9887362795241653,0.9229363304514616,0.9004363482239177,0.006755534325420487,0.0027393753263080726,0.8107856172028246,0.9975331906366333,SEKER
34412,667.1990000000001,233.95898570626764,187.39829092479127,1.2484584814071897,0.5986806829854633,34677,209.31965797178825,0.7874599542334096,0.9923580471205699,0.9714243934193179,0.8946852686162107,0.006798761644376021,0.0026871426657068117,0.8004617298788611,0.999343235709135,SEKER
34419,687.797,224.14324566803447,195.61516273426614,1.1458377895404885,0.48821412476615095,34885,209.34094652083613,0.7752027027027028,0.9866418231331517,0.9142975540104176,0.9339605389264276,0.006512195173248336,0.003056478035422918,0.8722822882717429,0.9994940090486132,SEKER
34421,678.034,232.4039146149295,189.14974745636022,1.22867684329607,0.5810278789964333,34762,209.34702856579796,0.7557082638096074,0.9901904378344168,0.9408716942086729,0.9007895969078896,0.0067518060083939895,0.0027421623659183076,0.8114218978974785,0.9969752960899798,SEKER
34425,680.5029999999999,232.64566660027586,188.5544051452977,1.2338384055307643,0.5857678246268502,34791,209.35919212565753,0.7589285714285714,0.9894800379408468,0.934165286025574,0.8999058318389898,0.006758044055200461,0.0027339404232622606,0.809830506177824,0.9991999804926183,SEKER
34428,688.178,229.73249787327833,191.37907170333813,1.200405539793781,0.5531949859555542,34908,209.36831433180663,0.7777702473737717,0.9862495702990719,0.9135242675416911,0.9113569750471059,0.006672838906508607,0.002839517112108869,0.830571535967011,0.9970226729698298,SEKER
34441,675.683,228.6978290867147,191.91520308977306,1.1916608241804358,0.543876990664141,34826,209.40783929983075,0.7908744374024066,0.988945041061276,0.9479809980295272,0.9156529387973779,0.006640278420682173,0.002879317962064595,0.8384203043282745,0.9991126308654437,SEKER
34443,684.507,234.60733000375535,187.5726238224903,1.2507546422434035,0.6006430341201401,34874,209.41391940201396,0.7846500820120285,0.9876412226873889,0.9237512694303088,0.8926145632306624,0.006811466190626698,0.0026673268749801585,0.7967607584914664,0.9965522174405769,SEKER
34447,682.912,225.08741131352778,195.3291752838704,1.152349161288425,0.4969266706637361,34853,209.42607907682404,0.7457836281365693,0.9883510745129545,0.9281790908620908,0.9304211099798521,0.006534311008608232,0.003020631768703217,0.8656834418961399,0.9975695882102937,SEKER
85890,1152.0159999999998,417.5364202968183,262.7196446135723,1.5892851138366986,0.777232329145744,87188,330.6940345656436,0.7146541968980896,0.985112630178465,0.8132712970694211,0.7920124293122978,0.004861292586992878,0.0011799388812108434,0.6272836881851674,0.9969326277852681,BARBUNYA
85895,1173.1779999999999,397.57740171559925,276.2313056326914,1.439291613978987,0.719216302057134,87671,330.7036599359414,0.8008857808857809,0.9797424461908727,0.7842416935409785,0.831796924344571,0.004628644294960117,0.0013667932035716435,0.6918861233490881,0.9958258951647736,BARBUNYA
85914,1125.237,423.48894463097264,258.8493990804135,1.6360437618764285,0.7914525641146369,86826,330.7402337883566,0.8130867655966081,0.9894962338470044,0.8526794475081625,0.7809890623628036,0.004929219273121641,0.0011311956005142297,0.6099439155303312,0.9978949380978817,BARBUNYA
86044,1181.857,437.0365511360738,251.26702906928332,1.7393310724248152,0.8182000201626922,87370,330.9903675142108,0.6955748492344506,0.9848231658464004,0.7741062822549395,0.757351682951468,0.005079221690484796,0.0010307831502347786,0.573581571669421,0.997648250174885,BARBUNYA
86088,1215.805,417.95528370798803,263.6405929881982,1.5853221955341972,0.7759563540373215,88243,331.07498535401413,0.7363801996458723,0.9755787994515146,0.7318543056709023,0.7921301590371223,0.004854977275671267,0.0011791068401915564,0.6274701888561768,0.9947424174297316,BARBUNYA
86131,1137.663,413.0687207122052,266.26822499375385,1.5513256255863614,0.7645115809879357,87730,331.15765917095183,0.6954180291469864,0.9817736236179186,0.8362614667858033,0.8017011275992433,0.004795819399661042,0.0012220600884623501,0.6427246979938983,0.9970752941951894,BARBUNYA
86145,1130.325,429.0970508578359,256.1645592864474,1.6750835949090543,0.8022523000256367,87086,331.184571774125,0.7880653542154566,0.989194589256597,0.8472923258402296,0.7718174038065103,0.004981102221345822,0.0010903438700433942,0.595702104818622,0.9978508232344676,BARBUNYA
86190,1215.677,401.1833272606764,274.7480029553247,1.4601865088930626,0.7286896918791258,88116,331.27106176169946,0.7617658756462946,0.9781424485904944,0.7328757378775413,0.8257348679558906,0.0046546389054493145,0.0013348370513401049,0.681838072158132,0.9956107542149587,BARBUNYA
86246,1179.304,418.33372013518857,263.9303154898733,1.5850157999422372,0.7758572146428557,88043,331.3786622207725,0.7995513034449513,0.9795895187578797,0.7792867334990196,0.7921394959834562,0.0048504709799316904,0.0011780679586473341,0.6274849810969241,0.9945736092650806,BARBUNYA
86498,1145.822,380.1703566089137,290.37565657203595,1.3092363220007102,0.6454482002562538,87924,331.86243255376485,0.7598742005762879,0.9837814476138483,0.8279071186249607,0.872930850037727,0.0043951346459908175,0.0015742413487034946,0.7620082689475886,0.9976489033710686,BARBUNYA
86530,1150.9039999999998,420.92167505228457,262.9537809620956,1.6007439539839126,0.7808572248374596,87713,331.92381325529146,0.6866315931471739,0.9865128316213104,0.8209153355234272,0.7885643171358703,0.004864459436637982,0.0011602800733057559,0.6218336822599616,0.9953965072611867,BARBUNYA
86593,1178.19,425.8092081309664,260.6693811420217,1.6335221508005608,0.7907229828989165,88300,332.0446233524222,0.7709490740740741,0.9806681766704417,0.783902384294279,0.7797967188400845,0.004917362929231767,0.001121599067312441,0.6080829227137619,0.9933169237764754,BARBUNYA
86769,1135.185,383.45070414427346,289.19686792129727,1.32591582647647,0.656649726293459,87906,332.38189189112774,0.8089821643342625,0.9870657293017542,0.8461379396072287,0.8668177898718082,0.004419213130775663,0.0015389906221025106,0.7513730808382464,0.996257459471815,BARBUNYA
86838,1185.231,402.6771523687817,275.52430837293605,1.4614941046281038,0.7292650674085868,88351,332.514023141449,0.7087369924505204,0.9828751230885898,0.7768079694489398,0.8257583555098861,0.0046371076299405985,0.0013299608177111707,0.6818768616943912,0.9965590134486656,BARBUNYA
86940,1118.525,379.3463316118995,292.3414042247524,1.297614111890417,0.6372645281152256,88117,332.7092514783366,0.7484504132231405,0.9866427590589784,0.8732490243354448,0.8770593617304934,0.004363311842786974,0.0015926192834031978,0.7692331239991005,0.9981677570347836,BARBUNYA
86975,1181.9779999999998,426.69499647914125,260.54364270621204,1.637710258623661,0.7919325185336209,88249,332.77621520075735,0.7844065656565656,0.9855635757912271,0.7823219490934047,0.77989247107805,0.004905949945146781,0.001119545597970741,0.6082322664442272,0.996108222381631,BARBUNYA
87072,1194.135,400.9714382369461,277.3967254500932,1.4454800704166402,0.7220779705208888,88994,332.9617299918717,0.7619981097070045,0.9784030384070836,0.76732885299844,0.83038764919489,0.004605056025323251,0.001350635638917564,0.6895436479354158,0.9967216007730317,BARBUNYA
87137,1243.2830000000001,393.2571731317204,283.9716383700882,1.3848466536619581,0.6917870069401432,89111,333.0859862101495,0.76916354777205,0.9778478526781206,0.7083900899855168,0.8469927797059744,0.004513090571533566,0.0014327573486173175,0.7173967688740532,0.9934845147231337,BARBUNYA
87149,1189.561,428.96549364674684,259.22319342841564,1.65481139235022,0.796758027072311,88604,333.10892075134325,0.8117833356620558,0.9835786194754187,0.773924931690085,0.7765401312807191,0.004922207869817747,0.001104066753866552,0.6030145754894766,0.9978753892732174,BARBUNYA
87240,1252.9599999999998,431.9901950173121,258.3226384054295,1.6722893420564895,0.8015090511758197,89042,333.2827896587155,0.7747229326513214,0.9797623593360437,0.6983145767524677,0.7715054496673451,0.004951744555448327,0.0010821662567391487,0.5952206588664125,0.9953811639941431,BARBUNYA
87516,1210.109,444.8966593043451,251.5492960674915,1.7686261351531587,0.8248095722962636,89724,333.80957445382313,0.6714439159122295,0.9753911996790157,0.7510145339455567,0.7503081164416443,0.005083603675948914,9.938252476335769E-4,0.5629622695982082,0.9956697831165293,BARBUNYA
87552,1155.741,371.3509385402963,301.70535643396863,1.2308397269757134,0.5830260445159181,88998,333.8782242384983,0.8216216216216217,0.9837524438751433,0.8236731232497998,0.8990908318446819,0.004241490069219393,0.00170967079778583,0.808364323907162,0.9949669237347986,BARBUNYA
87691,1135.4519999999998,397.07604067850065,282.71020531042967,1.4045338060665042,0.7021997283936682,89021,334.143156322812,0.7671735022396416,0.9850597050134238,0.8547268117151676,0.8415092377566963,0.004528127637710833,0.00140066402502224,0.7081377972298558,0.9946034755628,BARBUNYA
87745,1179.474,415.35738462985955,270.43698854796065,1.5358749069792943,0.7589965096323957,89355,334.2460229423633,0.7136524822695035,0.9819819819819819,0.7926026109163408,0.8047191053078842,0.004733687214426572,0.0012244937415425768,0.6475728384475216,0.9945908730129047,BARBUNYA
87837,1180.408,406.6439617640091,275.9634010228051,1.4735430867167953,0.7344743794943207,89534,334.42120430813367,0.7778899545683998,0.9810463064310765,0.7921785341261993,0.8223931393384638,0.0046295292617462925,0.0013062746858603512,0.676330475630974,0.9966020967019039,BARBUNYA
87968,1147.645,412.44325314963936,272.421553429252,1.513989065688046,0.7508201055246564,89304,334.6704890952634,0.6957181949035922,0.9850398638358864,0.8393042927053279,0.8114340252617515,0.004688560080366035,0.001253811090563928,0.6584251773524884,0.9968485190853801,BARBUNYA
88103,1224.1560000000002,418.9478442901889,268.47806373614975,1.5604546548797942,0.7676754137159537,89631,334.92719150555996,0.7010997580850522,0.9829523267619462,0.7388002433026085,0.7994484183896859,0.004755205206294779,0.001198148964060721,0.6391177736657704,0.9973143049331621,BARBUNYA
88387,1188.866,412.01505295951495,275.56765179860315,1.495150284405056,0.7434162037959722,90121,335.46657604075375,0.7831006131055747,0.9807592015179591,0.7858369465372333,0.8142095140240351,0.0046614892796397085,0.001263715009323017,0.6629371327272554,0.9911906425398284,BARBUNYA
88389,1123.692,421.28546665894737,267.75757576299947,1.5733839293191099,0.7720409572546766,89351,335.47037144820445,0.7772853185595567,0.989233472484919,0.8796572907973677,0.7963017905855871,0.004766265787133551,0.0011821396622329343,0.6340965416898123,0.9976773083315758,BARBUNYA
88455,1228.134,441.9800301857602,257.4831969731981,1.716539313560592,0.8127823319802352,90344,335.59559581369484,0.6700527224797745,0.9790910298414948,0.7369546127475556,0.759300359504132,0.0049966653121447085,0.0010245058559998968,0.576537035943104,0.9896484879200341,BARBUNYA
88631,1174.734,424.32905924003273,267.76185623793333,1.5847255662246893,0.7757632399584864,90381,335.9292992422992,0.7685124167591565,0.9806375233732754,0.8070797228431212,0.7916716800964415,0.004787591917501018,0.001160051649394188,0.6267440490667225,0.9932173180352164,BARBUNYA
88647,1194.981,398.98485585071836,283.37049013112124,1.4079971971185143,0.703971031205695,90537,335.9596194814757,0.7386695997800165,0.9791245568110275,0.780102925399291,0.8420360185479727,0.004500827505169023,0.0013957087715935484,0.709024656532122,0.9983047290851451,BARBUNYA
88811,1234.396,415.8528419277604,272.3769317605156,1.5267549980825628,0.7556428004186682,90775,336.2702443087621,0.7027965940744493,0.9783640870283669,0.7324325098536639,0.8086279818358848,0.004682447466279631,0.0012349453489353456,0.6538792130079759,0.99831335660222,BARBUNYA
88907,1210.626,405.2430606224961,280.958234651208,1.4423605028896196,0.7206414432670496,91061,336.4519404071986,0.7806803414000211,0.9763455266250096,0.7622998362242521,0.8302472592383764,0.004558055728148471,0.001335946897868403,0.6893105114728357,0.9942342559750602,BARBUNYA
89235,1197.862,395.6879606270865,288.8077413690164,1.3700739417559682,0.6835671666370914,90764,337.0719964257521,0.7690816009928638,0.9831541139658896,0.7815045594974348,0.8518631597776193,0.0044342237981407125,0.001440378793454528,0.7256708429863097,0.9942227122676296,BARBUNYA
89239,1143.46,442.60029272637126,257.9500275507906,1.7158373539588898,0.8126114529700044,90157,337.0795510448849,0.75980417198808,0.9898177623479042,0.8576747116428227,0.7615890829364579,0.00495971820309922,0.0010292469874650407,0.5800179312479951,0.995216432401269,BARBUNYA
89248,1226.9679999999998,426.26979315158763,267.28716270159725,1.5948008458134617,0.7789890389224995,91234,337.09654831891083,0.7402909802750544,0.978231799548414,0.7449753178113673,0.7908056206061838,0.004776239166721805,0.0011522449619053277,0.6253735295823315,0.9973462339272522,BARBUNYA
89356,1293.204,453.645407670266,251.80037101432413,1.8016073838289126,0.8318103847800459,91496,337.30044879803404,0.6641099962839093,0.9766109993879514,0.6714280875937274,0.7435332598874278,0.005076832083690698,9.571371278318096E-4,0.5528417085588254,0.9960037042281714,BARBUNYA
89692,1240.715,421.48423029040947,272.12274926207925,1.548875393304517,0.7636506095022588,90687,337.93401907234227,0.774341707675041,0.9890281958825411,0.7321827733735815,0.8017714419339016,0.0046992399577488455,0.001197870080210067,0.642837445100768,0.9956751006113229,BARBUNYA
89817,1219.7889999999998,421.68903329087505,271.8926923328594,1.550939194697555,0.764376130792507,91438,338.16941935881505,0.7966101694915254,0.9822721406854918,0.7585758000955835,0.8019402750878528,0.0046949801628965015,0.0011977925984468518,0.643108204807981,0.9974217212682804,BARBUNYA
89968,1233.5169999999998,422.4816447286377,272.76821033702697,1.5488668720105903,0.7636476064295988,91792,338.45356455610437,0.7845476346195771,0.9801289872755796,0.7430322291962997,0.8011083292707188,0.004695910153928482,0.0011930661681507902,0.6417745552269226,0.9940233478903114,BARBUNYA
90015,1167.663,418.7300667866511,274.5442235738921,1.5251825783686617,0.7550569542482845,91331,338.54195843253416,0.7711781638737535,0.9855908727595231,0.8296400560543996,0.8084968940265426,0.004651781000795991,0.0012260620404205068,0.6536672276505663,0.9969618676631858,BARBUNYA
90176,1181.556,418.3022937658871,275.5283718107318,1.5181822874242175,0.7524210622401043,91791,338.84457969109974,0.7844938580923548,0.9824056824743167,0.8116937675338007,0.8100471471015701,0.00463873196599857,0.0012320270096807856,0.6561763805273927,0.9961953583428208,BARBUNYA
90231,1159.7959999999998,445.2509806370313,259.2653121953616,1.717356544409326,0.8129809625599207,91068,338.94789770848035,0.6929758540181863,0.9908090657530636,0.8429511769894711,0.7612513221723609,0.004934567727688171,0.00102221233344837,0.5795035755091676,0.9952142579092731,BARBUNYA
90260,1196.254,420.47809159657237,274.06890086920475,1.5342057791417902,0.7583882839648961,91653,339.0023618026809,0.7456053396775046,0.9848013703861302,0.7926078828326949,0.8062307372911516,0.004658520846405632,0.001214130060455782,0.650008001753034,0.9972460327779118,BARBUNYA
90264,1178.124,408.9285283016384,281.85884097332,1.4508273960451943,0.724512303834683,91447,339.0098734048534,0.789020979020979,0.9870635450042101,0.8172264843831797,0.8290198651897165,0.004530361254781955,0.0013199951835536337,0.6872739368791758,0.9971158562121436,BARBUNYA
90481,1198.799,409.7641323439649,281.97779501061603,1.4531787239790916,0.7255716746866524,92264,339.41712868855376,0.7911460473738053,0.9806750195092344,0.7911785635087074,0.8283231788663232,0.00452873125124573,0.0013150902839947401,0.6861192886472108,0.9970539523737959,BARBUNYA
90494,1208.656,427.67313387928795,270.20066068325946,1.5827982537045842,0.7751375938480324,92071,339.4415109577257,0.6862884877900803,0.9828719140663184,0.7784383521796989,0.7936937910472864,0.004725983312476937,0.0011568681860529492,0.6299498339470134,0.9970834970928257,BARBUNYA
90508,1206.1109999999999,414.4114538679136,278.94245104710194,1.4856521562504537,0.7395468636250342,92011,339.4677668275592,0.7104238618524333,0.9836649965764963,0.7818479027118301,0.8191563328164154,0.004578727337560366,0.0012717206320894603,0.6710170975932378,0.9968979979203149,BARBUNYA
90599,1182.444,432.9544888808651,266.9800836863116,1.6216733581878908,0.78723978938419,91961,339.6383805070637,0.7546143594869232,0.9851893737562663,0.8142768807382784,0.7844667031516125,0.004778799864025708,0.001116340455984266,0.6153880083535602,0.9979583380952757,BARBUNYA
90605,1257.955,448.38729669577936,261.26960533683285,1.716186221193665,0.8126964089103185,93234,339.6496267489917,0.7367697762164975,0.9718021322693438,0.7195016884234605,0.757491635583593,0.004948814046639582,0.0010050606376116884,0.5737935779791071,0.9847366323371562,BARBUNYA
90639,1168.3990000000001,405.8089767438823,286.5421368997858,1.4162279277124552,0.7081111028008327,92250,339.71334842076845,0.7805900995556168,0.9825365853658536,0.8343391377172799,0.837126253703282,0.004477200506888671,0.0013562824946577307,0.7007803646392916,0.9924647235946825,BARBUNYA
90997,1245.1029999999998,425.1416049141939,272.953574835957,1.5575601278338294,0.7666796920647841,92766,340.3835760612806,0.7041258492347215,0.9809305133346269,0.7376092929560365,0.8006357696513378,0.004672039791577678,0.0011842032582125635,0.6410176356451901,0.9984235105192611,BARBUNYA
91010,1196.528,428.46284083325946,271.0121313456262,1.5809729206801957,0.7745424730312773,92343,340.40788910709335,0.6992593275554736,0.9855646881734403,0.7988279398414383,0.7944863746995657,0.0047078655184403856,0.0011570433362885085,0.6312085995832586,0.9979237032416007,BARBUNYA
91233,1271.386,440.8110544089143,264.47060496961217,1.6667676714376773,0.8000272683445693,93179,340.82468130231285,0.6840080971659919,0.9791154659311647,0.7092624538758576,0.773176348218686,0.004831706229203405,0.001065110154158542,0.5978016654447826,0.996396489894966,BARBUNYA
91571,1179.1159999999998,408.1216526577317,286.5159999475529,1.424428837246223,0.7121416806157519,93026,341.45544123786283,0.7416877931040069,0.9843592114032637,0.82766531544898,0.8366511284423862,0.004456887580759539,0.0013470665346667677,0.6999851107239182,0.9970789773581394,BARBUNYA
91582,1202.076,436.0937539171454,268.11215094051795,1.626534837706386,0.788679995687153,93036,341.4759493521259,0.7535380463401791,0.9843716410851713,0.7964456322111402,0.7830333415346366,0.004761784563747739,0.001104257923939338,0.613141213954899,0.9972955449312281,BARBUNYA
91671,1251.8200000000002,446.63649584789323,262.1577748655573,1.7036934955560343,0.8096159046285618,93273,341.64183336561274,0.6855341679005699,0.9828246116239426,0.7351196998043622,0.7649214440415153,0.0048721678158620855,0.0010288909477922583,0.5851048155545571,0.9968392684788121,BARBUNYA
91678,1214.3669999999997,435.5938923997088,268.66102743303526,1.6213512490503752,0.7871438135830052,93416,341.6548770063589,0.6846495649901049,0.9813950500984842,0.7812231074038798,0.7843426709317821,0.004751345932499714,0.0011092253470690336,0.6151934254444019,0.9974446287518598,BARBUNYA
91870,1286.118,439.6443117651631,266.57931169915787,1.6492064180183414,0.7951961803875198,93731,342.01245149090613,0.7002286585365853,0.9801453094493817,0.6979462005851275,0.7779298909105249,0.0047855046453158055,0.0010811086466739677,0.6051749151720612,0.9980583541254685,BARBUNYA
92041,1193.866,440.9058834183513,266.8912996045467,1.6520054571716738,0.7959785131562401,93687,342.33060181200443,0.684065403195838,0.9824308602047243,0.8114841176646798,0.7764255699150782,0.0047903204378304375,0.0010738500614557143,0.6028366656179539,0.9958894613840352,BARBUNYA
92169,1153.4560000000001,398.91140701767426,295.71321425216377,1.348980660287674,0.671173308782116,93378,342.56855605658734,0.7817888799355358,0.987052624815267,0.8705479048772186,0.8587584862957038,0.004328043127490526,0.0014519628669289934,0.7374661377848885,0.9948275574888595,BARBUNYA
92981,1209.112,442.6712769425613,268.7161202323752,1.6473566102389259,0.7946765430505569,94477,344.0742450533317,0.8084601339013999,0.9841654582596823,0.799228595142842,0.7772680609182081,0.004760878856353032,0.001071889909366186,0.6041456385235512,0.995243311168789,BARBUNYA
93084,1338.893,405.8493976664991,293.8842225898655,1.3809839605880725,0.6896725591728965,96777,344.2647669775806,0.7285962522894848,0.9618401066369076,0.6525189963777853,0.8482574298668178,0.004360033922763301,0.0013924522787406766,0.7195406673242595,0.9936741205656403,BARBUNYA
93262,1206.743,410.56139598606217,290.6016207555316,1.412798025415855,0.7063975930039151,94988,344.5937701425995,0.7297267691152076,0.9818292836989936,0.8047945229690605,0.8393233594575411,0.004402236666445735,0.0013476291315478461,0.7044637017310929,0.9952649267828318,BARBUNYA
93336,1169.2930000000001,417.5269276367885,285.7076302428733,1.4613782882937316,0.7292141859001848,94432,344.7304543370097,0.8071255620892425,0.9883937648254829,0.8578519628868012,0.8256484349121901,0.00447337498539458,0.0012823179322816024,0.6816953380729492,0.9962147662908631,BARBUNYA
93368,1170.4599999999998,442.9813402096897,269.0760699570991,1.6463052261775553,0.7943802612230018,94486,344.7895442336276,0.735053770213034,0.9881675592151218,0.8564357096222179,0.7783387536604093,0.004744466414721207,0.001074092682446842,0.6058112154496393,0.9973501700717181,BARBUNYA
